user_id,user_name,batch_no,date,ctr_notification,notification_duration,notification_conversion,notification_dropoff,notification_nps,ctr_liveclass,liveclass_duration,liveclass_conversion,liveclass_dropoff,liveclass_nps,ctr_classroom,classroom_duration,classroom_conversion,classroom_dropoff,classroom_nps,ctr_curriculum,curriculum_duration,curriculum_conversion,curriculum_dropoff,curriculum_nps,ctr_shortcourses,shortcourses_duration,shortcourses_conversion,shortcourses_dropoff,shortcourses_nps,ctr_masterclass,masterclass_duration,masterclass_conversion,masterclass_dropoff,masterclass_nps,ctr_bookmentor,bookmentor_duration,bookmentor_conversion,bookmentor_dropoff,bookmentor_nps,ctr_doubtsession,doubtsession_duration,doubtsession_conversion,doubtsession_dropoff,doubtsession_nps,ctr_assignments,assignments_duration,assignments_conversion,assignments_dropoff,assignments_nps,ctr_resources,resources_duration,resources_conversion,resources_dropoff,resources_nps,ctr_recordings,recordings_duration,recordings_conversion,recordings_dropoff,recordings_nps,ctr_codingwindow,codingwindow_duration,codingwindow_conversion,codingwindow_dropoff,codingwindow_nps,ctr_questionbank,questionbank_duration,questionbank_conversion,questionbank_dropoff,questionbank_nps,ctr_helpticket,helpticket_duration,helpticket_conversion,helpticket_dropoff,helpticket_nps,ctr_referfriend,referfriend_duration,referfriend_conversion,referfriend_dropoff,referfriend_nps
1368,User_1368,B019,2024-03-27,0.967,90.1,1,0,,0.47,51.5,1,0,,0.377,42.4,1,0,,0.053,33.2,1,0,,0.228,56.8,0,1,,0.376,66.2,1,0,,0.404,66.5,0,1,,0.53,76.1,0,1,,0.707,74.4,0,1,,0.066,6.4,1,0,,0.252,103.7,1,0,,0.444,108.7,0,1,,0.811,79.3,1,0,78.0,0.944,25.0,0,1,,0.726,39.1,1,0,
1368,User_1368,B007,2024-03-29,0.702,107.4,0,1,,0.643,31.0,0,1,,0.027,104.6,1,0,,0.226,74.4,1,0,,0.848,17.4,0,1,,0.101,84.1,0,1,,0.092,88.7,1,0,67.0,0.426,96.4,0,1,,0.286,119.0,1,0,,0.846,2.3,1,0,,0.908,31.3,0,1,,0.471,32.1,1,0,,0.67,62.3,0,1,,0.342,54.9,1,0,,0.688,94.6,1,0,62.0
1368,User_1368,B015,2024-03-29,0.27,17.1,1,0,,0.352,38.9,0,1,,0.717,117.0,1,0,,0.226,23.2,1,0,,0.268,53.7,0,1,,0.884,25.4,1,0,,0.795,32.9,0,1,,0.497,86.9,1,0,,0.171,14.0,1,0,,0.963,19.1,1,0,,0.023,51.2,1,0,,0.822,8.0,1,0,30.0,0.881,78.3,1,0,,0.209,19.2,0,1,,0.82,74.2,0,1,
1369,User_1369,B001,2024-03-01,0.295,53.7,0,1,,0.785,44.3,0,1,,0.581,80.7,1,0,,0.278,46.8,1,0,,0.312,19.9,0,1,,0.42,49.8,0,1,,0.175,94.8,1,0,,0.957,100.9,0,1,,0.389,13.3,0,1,,0.784,93.0,1,0,,0.873,104.6,1,0,,0.58,85.9,0,1,,0.928,6.2,0,1,,0.051,62.4,0,1,,0.923,37.8,1,0,
1369,User_1369,B016,2024-03-01,0.138,107.4,0,1,,0.02,93.1,1,0,,0.393,82.0,0,1,,0.999,33.0,0,1,,0.757,117.4,0,1,,0.233,18.2,1,0,11.0,0.146,21.3,1,0,,0.277,95.8,1,0,,0.687,19.7,0,1,,0.397,19.3,1,0,,0.211,2.3,1,0,,0.988,22.7,0,1,,0.256,40.2,1,0,,0.237,4.1,1,0,21.0,0.979,85.3,0,1,
1369,User_1369,B009,2024-03-05,0.114,39.4,1,0,22.0,0.048,65.8,1,0,,0.626,26.8,1,0,,0.171,80.3,1,0,,0.968,6.7,0,1,,0.594,90.6,0,1,,0.572,109.9,0,1,,0.326,10.0,0,1,,0.108,102.4,0,1,,0.361,76.9,1,0,,0.082,21.8,0,1,,0.311,52.8,0,1,,0.977,96.0,1,0,,0.023,74.1,0,1,,0.518,46.8,0,1,
1369,User_1369,B011,2024-03-07,0.299,31.0,0,1,,0.633,96.3,1,0,,0.947,43.2,1,0,,0.024,78.2,0,1,56.0,0.369,12.0,1,0,,0.102,81.7,0,1,,0.432,39.4,0,1,,0.276,28.0,0,1,,0.846,12.3,1,0,,0.076,104.9,1,0,,0.294,56.2,1,0,,0.15,112.2,0,1,,0.004,114.1,0,1,,0.547,60.2,0,1,,0.323,55.7,1,0,
1369,User_1369,B001,2024-03-10,0.668,27.0,1,0,,0.121,31.1,1,0,,0.547,60.2,0,1,,0.354,75.2,0,1,42.0,0.222,62.9,1,0,,0.869,50.6,0,1,,0.678,5.7,1,0,,0.893,105.3,1,0,,0.059,22.2,1,0,,0.905,87.0,0,1,,0.201,17.2,0,1,,0.188,80.6,0,1,,0.722,90.7,1,0,,0.736,50.1,1,0,,0.202,114.6,0,1,
1369,User_1369,B005,2024-03-16,0.392,45.3,1,0,,0.258,56.7,1,0,,0.934,60.7,1,0,,0.772,25.9,1,0,,0.271,14.3,1,0,,0.312,71.9,0,1,,0.779,103.6,1,0,38.0,0.495,22.6,0,1,,0.838,103.1,1,0,,0.761,63.1,1,0,,0.323,43.9,1,0,,0.649,65.8,0,1,,0.838,104.2,1,0,,0.466,94.6,0,1,,0.243,21.6,0,1,92.0
1369,User_1369,B020,2024-03-19,0.282,43.2,1,0,92.0,0.766,59.7,1,0,,0.395,65.5,0,1,,0.518,14.6,0,1,,0.145,72.4,0,1,,0.598,73.6,0,1,,0.47,26.5,0,1,35.0,0.733,40.9,1,0,,0.573,52.8,0,1,,0.036,108.3,0,1,,0.912,67.3,0,1,,0.042,89.8,1,0,,0.715,32.2,1,0,,0.482,12.3,1,0,,0.679,99.6,0,1,
1369,User_1369,B016,2024-03-22,0.463,77.9,1,0,,0.003,21.6,0,1,,0.127,84.8,0,1,,0.2,20.9,0,1,,0.936,118.8,0,1,,0.019,38.5,0,1,,0.672,60.0,1,0,,0.745,78.7,0,1,,0.893,83.3,0,1,68.0,0.024,81.8,1,0,,0.309,24.4,0,1,,0.686,19.4,0,1,,0.426,81.6,0,1,,0.266,5.6,1,0,,0.933,90.4,1,0,
1369,User_1369,B016,2024-03-22,0.365,85.5,1,0,,0.851,15.0,1,0,,0.374,101.1,1,0,,0.88,117.0,1,0,,0.039,21.6,0,1,,0.692,48.0,1,0,,0.948,97.5,0,1,,0.174,114.3,0,1,,0.176,19.5,0,1,59.0,0.902,116.6,0,1,,0.235,64.1,0,1,,0.244,25.9,1,0,,0.334,82.4,0,1,,0.737,99.3,0,1,4.0,0.268,17.8,1,0,
1369,User_1369,B014,2024-03-23,0.863,26.8,1,0,47.0,0.215,37.9,1,0,,0.755,88.0,0,1,,0.105,55.9,0,1,,0.069,110.0,0,1,,0.935,66.9,1,0,,0.541,11.4,0,1,,0.294,76.0,1,0,,0.228,33.5,1,0,28.0,0.103,115.1,0,1,,0.585,62.6,0,1,5.0,0.109,114.4,1,0,,0.576,35.0,0,1,,0.336,82.7,1,0,,0.966,103.0,0,1,
1369,User_1369,B003,2024-03-23,0.3,100.3,0,1,,0.916,53.2,0,1,,0.03,34.5,1,0,,0.92,10.8,1,0,,0.941,10.8,1,0,,0.334,30.4,1,0,,0.338,13.3,0,1,,0.2,57.8,1,0,,0.989,66.5,0,1,,0.277,66.4,0,1,,0.396,65.4,1,0,,0.347,83.3,1,0,54.0,0.396,98.0,0,1,,0.026,6.1,0,1,,0.259,109.8,0,1,
1370,User_1370,B001,2024-03-06,0.691,83.5,1,0,,0.629,89.0,0,1,,0.399,47.8,1,0,,0.799,48.6,0,1,,0.969,111.3,1,0,,0.698,48.5,1,0,,0.955,27.0,1,0,,0.308,76.2,1,0,42.0,0.199,56.7,1,0,100.0,0.539,69.1,0,1,,0.612,24.8,1,0,,0.774,106.6,0,1,,0.278,46.8,0,1,,0.818,50.0,1,0,,0.034,86.6,0,1,88.0
1370,User_1370,B017,2024-03-07,0.574,104.4,0,1,,0.198,77.1,0,1,,0.757,44.0,1,0,,0.149,4.5,1,0,,0.081,25.5,0,1,,0.774,79.5,1,0,,0.09,78.7,1,0,,0.297,107.1,0,1,,0.589,32.0,0,1,,0.777,109.7,0,1,,0.74,71.7,0,1,,0.037,90.2,1,0,39.0,0.284,41.3,0,1,,0.991,16.1,0,1,,0.118,77.4,1,0,
1370,User_1370,B008,2024-03-09,0.385,112.4,0,1,,0.635,102.0,0,1,3.0,0.325,73.6,1,0,31.0,0.489,47.8,1,0,,0.815,19.0,1,0,,0.009,109.4,0,1,,0.732,108.2,1,0,,0.718,22.8,1,0,,0.961,8.7,1,0,,0.188,15.2,1,0,97.0,0.099,81.5,1,0,,0.025,8.7,1,0,90.0,0.232,39.3,1,0,94.0,0.155,99.7,0,1,,0.209,97.2,1,0,
1370,User_1370,B003,2024-03-12,0.936,101.4,0,1,,0.259,15.2,1,0,,0.942,47.2,1,0,,0.231,101.0,1,0,,0.234,12.7,0,1,73.0,0.357,44.8,0,1,,0.002,6.5,1,0,61.0,0.308,58.5,0,1,,0.801,99.2,1,0,,0.127,57.5,1,0,,0.005,92.0,0,1,,0.083,76.4,1,0,,0.088,47.7,1,0,,0.635,61.0,0,1,,0.276,58.7,0,1,9.0
1370,User_1370,B017,2024-03-13,0.634,87.4,0,1,,0.524,64.0,0,1,,0.043,41.2,1,0,84.0,0.01,38.4,1,0,,0.716,8.9,0,1,,0.402,15.5,0,1,,0.986,88.3,0,1,,0.535,51.4,0,1,,0.617,101.4,1,0,,0.234,111.3,1,0,,0.03,60.3,0,1,,0.661,4.2,1,0,,0.332,13.1,0,1,,0.023,83.1,0,1,,0.259,63.1,0,1,
1370,User_1370,B004,2024-03-16,0.495,1.6,0,1,,0.6,110.1,1,0,,0.928,26.5,1,0,,0.382,53.5,0,1,,0.953,93.8,1,0,,0.231,41.1,1,0,17.0,0.568,1.4,1,0,,0.238,4.9,0,1,81.0,0.152,92.3,1,0,,0.711,63.0,0,1,,0.401,94.8,0,1,,0.636,86.4,0,1,,0.898,84.1,1,0,,0.814,2.0,1,0,,0.266,73.2,0,1,
1370,User_1370,B017,2024-03-21,0.482,31.3,0,1,,0.331,6.2,0,1,97.0,0.448,109.0,0,1,,0.919,93.1,0,1,,0.351,7.6,1,0,,0.772,8.7,0,1,,0.531,57.0,0,1,,0.963,114.5,1,0,,0.51,20.6,1,0,,0.1,34.5,1,0,,0.051,98.1,0,1,,0.258,44.5,1,0,,0.818,99.7,0,1,,0.05,19.9,1,0,,0.647,60.2,1,0,
1370,User_1370,B012,2024-03-21,0.721,61.4,0,1,,0.189,11.6,1,0,42.0,0.203,61.7,0,1,,0.299,90.2,0,1,,0.344,8.9,0,1,,0.936,58.5,0,1,,0.241,115.8,0,1,,0.659,55.8,1,0,,0.337,46.4,1,0,,0.236,75.0,1,0,,0.549,67.6,1,0,,0.722,68.7,0,1,,0.473,4.5,0,1,,0.168,17.2,1,0,,0.138,32.1,0,1,
1370,User_1370,B002,2024-03-23,0.078,15.0,1,0,,0.44,104.4,1,0,,0.803,117.6,1,0,,0.879,88.4,0,1,,0.062,66.4,0,1,33.0,0.915,19.7,0,1,,0.509,101.6,0,1,,0.767,21.9,1,0,,0.977,77.6,0,1,,0.738,100.2,1,0,,0.757,63.6,0,1,54.0,0.449,26.7,1,0,,0.365,88.8,1,0,,0.298,32.9,1,0,,0.459,118.7,1,0,
1370,User_1370,B003,2024-03-24,0.58,59.0,0,1,,0.504,117.7,0,1,,0.839,56.1,1,0,,0.727,102.6,0,1,,0.617,59.7,0,1,,0.304,118.4,1,0,,0.801,107.2,1,0,,0.661,59.5,0,1,,0.741,72.6,0,1,,0.544,114.3,0,1,,0.677,85.5,1,0,,0.893,33.8,0,1,,0.129,6.0,0,1,,0.264,28.6,0,1,,0.316,66.5,0,1,
1370,User_1370,B020,2024-03-25,0.644,101.2,1,0,,0.92,81.6,1,0,,0.236,119.6,0,1,,0.712,34.2,1,0,,0.508,113.6,0,1,23.0,0.025,78.0,0,1,,0.521,9.6,1,0,,0.316,9.1,1,0,,0.93,33.8,1,0,,0.865,21.7,1,0,,0.828,76.1,0,1,,0.788,107.1,0,1,,0.889,104.4,1,0,,0.099,35.6,0,1,,0.642,29.4,0,1,
1370,User_1370,B019,2024-03-27,0.98,49.8,0,1,,0.994,98.3,1,0,,0.635,49.5,0,1,31.0,0.648,83.1,1,0,,0.45,15.8,1,0,,0.429,47.7,1,0,,0.313,114.3,1,0,,0.583,29.4,1,0,,0.338,17.9,1,0,16.0,0.749,69.2,0,1,,0.223,74.3,0,1,,0.226,111.2,1,0,,0.39,95.8,1,0,,0.157,7.0,1,0,,0.059,98.4,0,1,
1370,User_1370,B020,2024-03-28,0.964,82.0,0,1,,0.675,33.2,1,0,,0.789,63.8,0,1,21.0,0.06,106.7,1,0,,0.515,110.6,1,0,,0.433,24.9,1,0,,0.466,91.1,0,1,,0.694,107.7,1,0,,0.631,81.9,0,1,,0.408,23.7,1,0,,0.255,31.7,1,0,,0.045,105.3,1,0,,0.666,46.7,1,0,,0.822,82.2,1,0,,0.295,7.1,0,1,
1370,User_1370,B002,2024-03-29,0.877,107.0,0,1,,0.981,88.6,0,1,,0.878,12.2,0,1,,0.819,22.4,0,1,,0.564,4.9,0,1,,0.397,56.0,1,0,,0.971,5.4,1,0,,0.279,40.6,1,0,,0.739,66.4,1,0,,0.886,101.5,1,0,,0.663,3.7,1,0,,0.671,11.3,0,1,,0.541,38.6,0,1,,0.726,22.4,0,1,,0.377,56.1,1,0,
1370,User_1370,B016,2024-03-31,0.873,54.3,1,0,,0.012,67.6,1,0,,0.76,8.5,1,0,,0.559,6.5,1,0,,0.247,23.8,1,0,,0.59,11.7,1,0,,0.838,22.3,0,1,,0.876,77.3,0,1,14.0,0.97,50.2,1,0,,0.095,111.5,1,0,,0.719,71.6,0,1,,0.313,90.0,0,1,,0.323,44.8,0,1,,0.564,66.5,1,0,,0.449,53.3,1,0,
1371,User_1371,B004,2024-03-06,0.139,33.1,1,0,,0.89,90.0,1,0,,0.947,103.7,0,1,,0.594,6.7,0,1,,0.973,44.1,1,0,,0.911,11.4,0,1,,0.648,75.4,1,0,,0.323,3.1,0,1,,0.454,88.2,0,1,,0.951,100.9,1,0,,0.164,6.4,1,0,,0.183,95.4,1,0,,0.674,18.4,1,0,,0.763,29.3,0,1,,0.259,78.3,1,0,
1371,User_1371,B006,2024-03-07,0.184,58.0,1,0,,0.941,19.5,1,0,,0.655,46.5,1,0,,0.454,75.5,1,0,,0.373,71.9,1,0,,0.339,15.0,0,1,,0.061,83.9,0,1,,0.007,52.4,1,0,,0.756,82.6,1,0,,0.272,85.1,0,1,,0.719,101.9,1,0,62.0,0.355,94.5,0,1,,0.385,91.7,1,0,85.0,0.844,30.9,1,0,,0.2,21.2,0,1,
1371,User_1371,B015,2024-03-10,0.455,34.5,1,0,,0.814,100.2,1,0,,0.527,51.9,0,1,65.0,0.185,70.9,1,0,,0.524,105.9,1,0,,0.78,13.0,1,0,74.0,0.989,99.6,0,1,,0.615,31.4,1,0,1.0,0.249,107.4,1,0,91.0,0.317,68.0,1,0,,0.809,53.4,1,0,,0.432,15.1,1,0,,0.691,52.3,0,1,,0.948,5.2,1,0,66.0,0.869,10.8,0,1,
1371,User_1371,B010,2024-03-18,0.173,106.9,0,1,,0.676,74.6,0,1,46.0,0.073,64.4,1,0,,0.07,32.9,0,1,,0.266,5.3,0,1,100.0,0.38,83.7,0,1,,0.985,17.1,1,0,,0.846,39.2,0,1,,0.759,45.0,1,0,,0.416,53.8,0,1,,0.136,18.2,1,0,,0.137,25.7,0,1,,0.969,83.6,0,1,,0.438,9.3,0,1,,0.481,79.2,1,0,
1371,User_1371,B001,2024-03-28,0.303,101.4,1,0,,0.016,70.4,1,0,,0.009,108.4,0,1,,0.574,4.5,0,1,,0.28,103.1,1,0,,0.311,93.3,0,1,,0.81,92.9,1,0,,0.884,31.2,1,0,13.0,0.6,81.0,1,0,,0.858,99.1,0,1,,0.182,41.2,0,1,55.0,0.904,70.2,1,0,,0.816,37.3,0,1,,0.837,22.2,0,1,73.0,0.103,27.4,0,1,
1372,User_1372,B005,2024-03-03,0.05,92.9,1,0,,0.415,107.6,1,0,86.0,0.486,114.4,1,0,,0.408,9.5,0,1,,0.051,105.3,0,1,,0.221,22.8,0,1,,0.793,18.1,1,0,,0.784,62.6,1,0,,0.807,108.8,1,0,,0.278,4.3,1,0,,0.37,100.7,1,0,,0.236,2.0,0,1,,0.824,55.7,0,1,,0.604,6.0,1,0,,0.794,98.2,1,0,22.0
1372,User_1372,B004,2024-03-05,0.847,29.3,0,1,,0.324,112.1,0,1,,0.918,51.9,0,1,,0.779,87.2,0,1,,0.959,32.8,1,0,,0.868,17.8,0,1,,0.58,42.3,0,1,,0.699,10.9,0,1,,0.536,40.2,1,0,,0.08,69.0,1,0,,0.877,24.9,1,0,39.0,0.538,91.6,1,0,,0.733,104.2,0,1,98.0,0.908,45.1,1,0,,0.946,81.7,1,0,
1372,User_1372,B013,2024-03-12,0.206,21.9,0,1,,0.25,59.4,1,0,,0.705,95.1,0,1,,0.074,106.0,1,0,,0.214,111.4,0,1,,0.664,102.2,1,0,,0.706,30.9,0,1,,0.474,39.7,0,1,,0.842,62.2,1,0,,0.423,47.0,0,1,,0.896,28.3,1,0,,0.971,35.1,1,0,,0.07,26.5,1,0,,0.342,7.7,1,0,86.0,0.692,68.1,0,1,
1372,User_1372,B012,2024-03-13,0.55,4.5,0,1,,0.163,32.9,0,1,,0.944,67.7,0,1,,0.053,33.4,0,1,,0.528,87.9,1,0,,0.822,36.7,1,0,,0.02,101.9,1,0,,0.229,15.0,1,0,,0.461,42.4,0,1,2.0,0.193,99.5,1,0,,0.923,87.7,1,0,,0.399,103.4,0,1,,0.743,91.1,0,1,,0.592,43.7,1,0,,0.069,1.7,0,1,
1372,User_1372,B007,2024-03-15,0.322,107.4,0,1,,0.303,34.0,0,1,,0.865,10.1,0,1,75.0,0.603,8.5,0,1,,0.91,72.6,1,0,,0.532,53.0,0,1,12.0,0.732,5.1,1,0,,0.913,79.9,1,0,,0.302,18.2,1,0,,0.463,66.5,1,0,,0.587,64.5,0,1,,0.122,54.6,0,1,,0.182,10.3,1,0,,0.96,106.5,1,0,,0.216,60.7,1,0,
1372,User_1372,B015,2024-03-17,0.65,8.1,0,1,33.0,0.257,32.7,1,0,,0.733,68.1,0,1,,0.84,38.1,1,0,,0.221,28.8,1,0,,0.242,111.3,1,0,,0.52,75.7,0,1,50.0,0.956,87.7,1,0,,0.86,52.6,0,1,,0.34,11.1,1,0,,0.335,11.4,1,0,,0.478,69.4,0,1,,0.366,75.5,0,1,,0.812,107.6,1,0,,0.145,48.7,0,1,
1372,User_1372,B003,2024-03-17,0.245,38.4,0,1,,0.933,78.8,0,1,,0.623,90.6,0,1,,0.327,5.7,1,0,,0.804,29.0,0,1,43.0,0.725,23.5,0,1,,0.506,51.1,0,1,,0.819,58.6,1,0,,0.618,38.0,1,0,,0.406,39.5,1,0,,0.888,59.3,0,1,,0.209,57.6,1,0,,0.355,31.5,0,1,,0.448,108.5,1,0,,0.836,5.4,1,0,
1372,User_1372,B016,2024-03-23,0.0,46.8,1,0,,0.758,88.0,1,0,,0.689,70.0,0,1,,0.827,75.3,0,1,,0.831,105.8,0,1,,0.605,2.3,0,1,,0.841,112.2,0,1,,0.824,36.8,1,0,,0.816,73.9,0,1,,0.539,15.2,1,0,,0.955,17.6,1,0,,0.072,30.5,1,0,15.0,0.716,58.0,0,1,,0.282,3.4,1,0,,0.235,88.4,0,1,
1372,User_1372,B010,2024-03-25,0.455,48.0,0,1,,0.978,115.2,1,0,,0.222,57.9,1,0,,0.873,97.8,0,1,,0.16,82.3,1,0,,0.684,69.7,0,1,,0.485,19.5,1,0,9.0,0.994,72.7,0,1,40.0,0.907,43.8,1,0,,0.516,20.8,0,1,,0.096,118.8,0,1,,0.233,95.3,1,0,,0.06,19.6,1,0,,0.448,88.8,0,1,,0.138,60.7,0,1,
1372,User_1372,B012,2024-03-28,0.707,21.0,0,1,,0.182,5.3,1,0,,0.186,99.8,1,0,,0.174,51.8,0,1,,0.832,15.7,1,0,,0.701,104.7,0,1,,0.478,31.5,0,1,,0.895,114.0,1,0,83.0,0.846,46.5,0,1,,0.465,23.9,0,1,,0.031,103.7,1,0,,0.635,49.2,1,0,,0.871,52.4,1,0,,0.129,7.7,0,1,,0.715,64.9,1,0,
1372,User_1372,B011,2024-03-28,0.069,72.3,0,1,,0.852,12.2,1,0,,0.318,61.0,1,0,,0.646,54.6,1,0,,0.243,18.5,0,1,,0.816,64.4,0,1,,0.36,111.8,1,0,,0.944,9.8,1,0,,0.634,77.7,1,0,,0.979,45.3,1,0,,0.598,24.8,1,0,,0.379,61.4,1,0,,0.151,57.4,1,0,22.0,0.46,71.7,1,0,,0.111,30.9,1,0,
1373,User_1373,B016,2024-03-11,0.817,51.4,1,0,,0.422,60.1,0,1,,0.55,27.6,1,0,10.0,0.625,26.9,1,0,,0.929,85.6,0,1,,0.301,75.4,0,1,,0.929,11.6,1,0,,0.59,80.9,0,1,4.0,0.422,108.1,1,0,,0.993,107.6,0,1,21.0,0.306,44.5,1,0,,0.388,109.9,1,0,,0.389,9.7,0,1,,0.233,74.3,0,1,,0.291,66.0,1,0,
1373,User_1373,B012,2024-03-12,0.743,71.4,1,0,,0.076,117.9,1,0,,0.193,105.0,0,1,,0.091,116.3,1,0,,0.955,76.0,0,1,,0.911,97.9,1,0,74.0,0.86,104.6,1,0,,0.916,116.4,1,0,,0.344,85.3,1,0,,0.971,87.7,0,1,,0.223,5.8,1,0,,0.25,18.8,0,1,,0.845,47.4,0,1,,0.849,107.8,1,0,,0.211,42.0,0,1,
1373,User_1373,B011,2024-03-22,0.055,66.1,0,1,,0.577,98.0,1,0,27.0,0.257,69.2,1,0,,0.588,102.4,1,0,,0.674,70.1,1,0,,0.381,29.6,0,1,16.0,0.996,100.4,1,0,,0.01,36.9,0,1,,0.789,118.4,0,1,,0.624,114.7,0,1,,0.494,77.7,0,1,,0.806,93.8,0,1,,0.723,111.4,1,0,93.0,0.137,36.9,0,1,,0.287,32.7,0,1,
1373,User_1373,B001,2024-03-25,0.81,35.0,1,0,,0.15,86.0,1,0,,0.681,54.1,1,0,,0.401,31.0,0,1,,0.037,104.8,1,0,,0.679,98.5,1,0,35.0,0.882,118.0,0,1,,0.701,51.5,0,1,,0.76,41.0,0,1,,0.339,51.7,0,1,,0.056,8.1,1,0,,0.023,96.9,1,0,,0.404,26.5,0,1,,0.454,45.0,1,0,,0.337,89.9,0,1,
1373,User_1373,B008,2024-03-27,0.805,61.7,0,1,,0.339,20.6,0,1,,0.741,22.2,1,0,59.0,0.864,92.1,0,1,,0.132,8.5,0,1,67.0,0.329,42.8,1,0,,0.618,91.4,0,1,,0.726,73.7,0,1,,0.684,76.7,1,0,,0.593,109.2,0,1,,0.311,13.3,0,1,,0.993,50.6,0,1,,0.804,14.6,0,1,,0.892,16.8,1,0,,0.031,66.8,1,0,
1374,User_1374,B016,2024-03-03,0.334,75.2,1,0,,0.021,116.2,1,0,,0.812,54.8,0,1,87.0,0.113,89.6,0,1,,0.084,86.9,1,0,,0.427,91.3,1,0,,0.274,9.5,1,0,,0.9,46.0,0,1,,0.408,16.9,0,1,,0.034,104.3,1,0,,0.911,101.2,0,1,,0.597,32.9,1,0,,0.845,110.7,0,1,,0.474,48.3,0,1,,0.455,77.9,0,1,
1374,User_1374,B003,2024-03-05,0.419,101.4,1,0,22.0,0.09,62.2,0,1,,0.941,10.2,0,1,,0.987,84.7,1,0,,0.047,73.9,0,1,,0.073,80.7,0,1,46.0,0.786,3.8,0,1,,0.648,119.6,1,0,,0.129,81.4,0,1,60.0,0.533,102.9,0,1,,0.074,72.6,0,1,,0.823,1.7,1,0,90.0,0.784,98.9,0,1,,0.775,94.6,0,1,,0.128,53.8,1,0,
1374,User_1374,B015,2024-03-07,0.793,100.1,0,1,,0.7,69.3,1,0,,0.762,24.9,0,1,,0.446,51.0,0,1,,0.113,19.9,1,0,,0.313,18.5,1,0,,0.785,5.4,0,1,,0.401,30.8,1,0,,0.325,70.1,0,1,,0.008,3.7,0,1,,0.317,48.2,1,0,,0.758,34.0,0,1,,0.12,78.0,0,1,5.0,0.915,83.3,1,0,,0.496,9.8,1,0,
1374,User_1374,B020,2024-03-16,0.612,98.7,0,1,,0.093,49.0,1,0,,0.246,67.1,0,1,,0.905,70.0,1,0,,0.206,91.1,0,1,,0.667,115.5,1,0,,0.399,70.8,0,1,,0.974,61.1,1,0,49.0,0.507,61.2,0,1,,0.63,59.1,1,0,,0.906,51.0,0,1,,0.886,25.2,0,1,,0.72,31.0,0,1,,0.611,61.1,1,0,,0.435,104.4,0,1,
1374,User_1374,B010,2024-03-22,0.911,93.7,1,0,,0.666,52.9,0,1,,0.103,14.0,0,1,,0.029,87.2,0,1,,0.507,116.8,1,0,,0.376,64.8,1,0,,0.334,98.7,0,1,,0.605,75.0,0,1,,0.065,74.6,0,1,,0.318,64.7,0,1,,0.613,84.7,1,0,,0.083,27.8,0,1,,0.368,41.5,0,1,,0.201,95.4,1,0,,0.851,83.7,1,0,
1374,User_1374,B016,2024-03-23,0.051,95.7,0,1,,0.71,16.9,1,0,,0.13,49.6,0,1,,0.785,59.2,0,1,,0.991,83.5,1,0,,0.236,17.5,1,0,,0.407,83.0,0,1,,0.45,109.7,0,1,,0.871,24.3,1,0,,0.913,29.5,1,0,,0.094,89.4,1,0,,0.724,94.0,1,0,,0.232,46.8,0,1,,0.01,24.1,0,1,,0.573,4.5,0,1,
1374,User_1374,B016,2024-03-23,0.342,62.7,1,0,,0.228,3.0,0,1,,0.094,56.2,0,1,,0.578,85.7,1,0,,0.916,86.3,1,0,,0.213,61.0,0,1,,0.456,90.6,1,0,,0.745,36.8,0,1,,0.6,56.2,1,0,,0.443,34.4,0,1,78.0,0.481,2.0,1,0,76.0,0.025,51.4,1,0,,0.216,109.8,0,1,,0.698,116.7,1,0,,0.969,74.7,1,0,
1375,User_1375,B014,2024-03-02,0.365,4.0,1,0,,0.321,105.7,1,0,,0.659,67.6,1,0,,0.819,20.4,1,0,,0.749,62.8,0,1,,0.61,70.6,1,0,,0.155,103.5,1,0,,0.398,109.9,0,1,,0.618,87.4,0,1,,0.277,35.4,0,1,,0.663,55.8,0,1,,0.125,16.4,1,0,,0.541,117.5,1,0,,0.999,13.2,0,1,,0.257,89.8,0,1,
1375,User_1375,B018,2024-03-03,0.232,33.0,0,1,,0.674,16.9,1,0,,0.668,114.3,0,1,,0.467,115.9,0,1,,0.564,81.0,0,1,,0.099,83.3,0,1,81.0,0.505,12.2,0,1,,0.519,48.9,0,1,,0.565,89.9,0,1,,0.133,74.9,0,1,,0.662,79.9,1,0,76.0,0.661,8.9,0,1,53.0,0.893,104.7,1,0,,0.016,7.5,0,1,,0.025,64.6,0,1,
1375,User_1375,B008,2024-03-03,0.727,110.8,1,0,,0.623,36.8,0,1,,0.17,6.8,1,0,,0.412,80.5,0,1,,0.98,24.1,1,0,,0.624,53.6,0,1,,0.928,83.1,1,0,,0.787,12.6,0,1,,0.218,108.7,0,1,100.0,0.134,65.6,0,1,,0.091,53.8,0,1,,0.684,31.6,1,0,4.0,0.896,4.3,1,0,,0.745,11.6,1,0,,0.012,97.2,1,0,
1375,User_1375,B003,2024-03-08,0.167,77.7,1,0,,0.696,21.9,1,0,,0.714,69.1,1,0,,0.973,91.0,0,1,,0.708,89.8,1,0,,0.658,113.5,0,1,,0.248,112.0,0,1,,0.452,13.1,1,0,48.0,0.094,31.6,0,1,,0.753,105.9,1,0,,0.971,67.9,1,0,,0.046,56.4,1,0,,0.11,25.8,1,0,,0.849,88.3,1,0,,0.733,79.7,1,0,
